"THREAD#","SEQUENCE#","FIRST_CHANGE#","FIRST_TIME","NEXT_TIME"
1,12822,3926757275982,2025-03-27 07:43:09.000,2025-03-27 11:43:08.000
1,12823,3926757311082,2025-03-27 11:43:08.000,2025-03-27 15:43:10.000
1,12824,3926757346242,2025-03-27 15:43:10.000,2025-03-27 19:43:11.000
1,12825,3926757381274,2025-03-27 19:43:11.000,2025-03-27 22:00:27.000
1,12826,3926757405864,2025-03-27 22:00:27.000,2025-03-27 22:01:08.000
1,12827,3926757409803,2025-03-27 22:01:08.000,2025-03-27 22:18:24.000
1,12828,3926757416500,2025-03-27 22:18:24.000,2025-03-27 23:14:46.000
1,12829,3926757426389,2025-03-27 23:14:46.000,2025-03-27 23:43:09.000
1,12830,3926757430298,2025-03-27 23:43:09.000,2025-03-28 00:43:12.000
1,12831,3926757439506,2025-03-28 00:43:12.000,2025-03-28 00:44:40.000
1,12832,3926757439810,2025-03-28 00:44:40.000,2025-03-28 03:43:12.000
1,12833,3926757466973,2025-03-28 03:43:12.000,2025-03-28 07:43:10.000
1,12834,3926757502050,2025-03-28 07:43:10.000,2025-03-28 11:43:11.000
1,12835,3926757536861,2025-03-28 11:43:11.000,2025-03-28 15:43:13.000
1,12836,3926757571415,2025-03-28 15:43:13.000,2025-03-28 19:19:27.000
1,12837,3926757603617,2025-03-28 19:19:27.000,2025-03-28 19:43:09.000
1,12838,3926757607381,2025-03-28 19:43:09.000,2025-03-28 22:00:27.000
1,12839,3926757633447,2025-03-28 22:00:27.000,2025-03-28 22:00:59.000
1,12840,3926757636119,2025-03-28 22:00:59.000,2025-03-28 23:43:11.000
1,12841,3926757654544,2025-03-28 23:43:11.000,2025-03-29 00:43:13.000
1,12842,3926757663727,2025-03-29 00:43:13.000,2025-03-29 00:44:16.000
1,12843,3926757663969,2025-03-29 00:44:16.000,2025-03-29 03:43:11.000
1,12844,3926757691166,2025-03-29 03:43:11.000,2025-03-29 06:00:48.000
1,12845,3926757716690,2025-03-29 06:00:48.000,2025-03-29 07:43:11.000
1,12846,3926757734520,2025-03-29 07:43:11.000,2025-03-29 11:00:54.000
1,12847,3926757766610,2025-03-29 11:00:54.000,2025-03-29 11:43:11.000
1,12848,3926757772955,2025-03-29 11:43:11.000,2025-03-29 15:00:05.000
1,12849,3926757805949,2025-03-29 15:00:05.000,2025-03-29 15:43:13.000
1,12850,3926757812304,2025-03-29 15:43:13.000,2025-03-29 18:00:45.000
1,12851,3926757835847,2025-03-29 18:00:45.000,2025-03-29 19:20:39.000
1,12852,3926757849741,2025-03-29 19:20:39.000,2025-03-29 19:43:10.000
1,12853,3926757854345,2025-03-29 19:43:10.000,2025-03-29 22:00:54.000
1,12854,3926757878277,2025-03-29 22:00:54.000,2025-03-29 23:00:29.000
1,12855,3926757891953,2025-03-29 23:00:29.000,2025-03-29 23:43:10.000
1,12856,3926757898319,2025-03-29 23:43:10.000,2025-03-30 00:43:14.000
1,12857,3926757907517,2025-03-30 00:43:14.000,2025-03-30 00:44:48.000
1,12858,3926757907831,2025-03-30 00:44:48.000,2025-03-30 03:43:11.000
1,12859,3926757936563,2025-03-30 03:43:11.000,2025-03-30 06:00:25.000
1,12860,3926757961598,2025-03-30 06:00:25.000,2025-03-30 07:43:11.000
1,12861,3926757979797,2025-03-30 07:43:11.000,2025-03-30 10:01:31.000
1,12862,3926758004147,2025-03-30 10:01:31.000,2025-03-30 11:43:11.000
1,12863,3926758020238,2025-03-30 11:43:11.000,2025-03-30 14:27:37.000
1,12864,3926758048812,2025-03-30 14:27:37.000,2025-03-30 15:43:13.000
1,12865,3926758059862,2025-03-30 15:43:13.000,2025-03-30 18:01:53.000
1,12866,3926758083682,2025-03-30 18:01:53.000,2025-03-30 19:21:49.000
1,12867,3926758098961,2025-03-30 19:21:49.000,2025-03-30 19:21:50.000
1,12868,3926758099561,2025-03-30 19:21:50.000,2025-03-30 19:43:11.000
1,12869,3926758103320,2025-03-30 19:43:11.000,2025-03-30 22:02:06.000
1,12870,3926758127331,2025-03-30 22:02:06.000,2025-03-30 23:00:37.000
1,12871,3926758140564,2025-03-30 23:00:37.000,2025-03-30 23:43:11.000
1,12872,3926758147036,2025-03-30 23:43:11.000,2025-03-31 00:43:11.000
1,12873,3926758156213,2025-03-31 00:43:11.000,2025-03-31 00:44:14.000
1,12874,3926758156453,2025-03-31 00:44:14.000,2025-03-31 03:43:12.000
1,12875,3926758183411,2025-03-31 03:43:12.000,2025-03-31 07:43:10.000
1,12876,3926758218592,2025-03-31 07:43:10.000,2025-03-31 11:43:08.000
1,12877,3926758253630,2025-03-31 11:43:08.000,2025-03-31 15:43:11.000
1,12878,3926758288412,2025-03-31 15:43:11.000,2025-03-31 19:22:57.000
1,12879,3926758321217,2025-03-31 19:22:57.000,2025-03-31 19:43:12.000
1,12880,3926758325462,2025-03-31 19:43:12.000,2025-03-31 22:00:43.000
1,12881,3926758350321,2025-03-31 22:00:43.000,2025-03-31 22:01:33.000
1,12882,3926758354963,2025-03-31 22:01:33.000,2025-03-31 23:43:10.000
1,12883,3926758373233,2025-03-31 23:43:10.000,2025-04-01 00:26:33.000
1,12884,3926758382023,2025-04-01 00:26:33.000,2025-04-01 00:28:35.000
1,12885,3926758382369,2025-04-01 00:28:35.000,2025-04-01 00:29:25.000
1,12886,3926758382550,2025-04-01 00:29:25.000,2025-04-01 00:29:49.000
1,12887,3926758382696,2025-04-01 00:29:49.000,2025-04-01 00:31:14.000
1,12888,3926758383030,2025-04-01 00:31:14.000,2025-04-01 00:32:46.000
1,12889,3926758383316,2025-04-01 00:32:46.000,2025-04-01 00:35:25.000
1,12890,3926758383759,2025-04-01 00:35:25.000,2025-04-01 00:37:24.000
1,12891,3926758384208,2025-04-01 00:37:24.000,2025-04-01 00:40:37.000
1,12892,3926758385030,2025-04-01 00:40:37.000,2025-04-01 00:41:01.000
1,12893,3926758385130,2025-04-01 00:41:01.000,2025-04-01 00:43:17.000
1,12894,3926758385497,2025-04-01 00:43:17.000,2025-04-01 00:44:28.000
1,12895,3926758385769,2025-04-01 00:44:28.000,2025-04-01 00:49:02.000
1,12896,3926758386600,2025-04-01 00:49:02.000,2025-04-01 00:53:02.000
1,12897,3926758387177,2025-04-01 00:53:02.000,2025-04-01 00:55:54.000
1,12898,3926758387866,2025-04-01 00:55:54.000,2025-04-01 00:58:59.000
1,12899,3926758388717,2025-04-01 00:58:59.000,2025-04-01 01:01:20.000
1,12900,3926758389854,2025-04-01 01:01:20.000,2025-04-01 01:04:20.000
1,12901,3926758390714,2025-04-01 01:04:20.000,2025-04-01 01:07:46.000
1,12902,3926758391798,2025-04-01 01:07:46.000,2025-04-01 01:11:20.000
1,12903,3926758393281,2025-04-01 01:11:20.000,2025-04-01 01:13:24.000
1,12904,3926758393851,2025-04-01 01:13:24.000,2025-04-01 01:16:24.000
1,12905,3926758394371,2025-04-01 01:16:24.000,2025-04-01 01:19:24.000
1,12906,3926758394816,2025-04-01 01:19:24.000,2025-04-01 01:22:43.000
1,12907,3926758395351,2025-04-01 01:22:43.000,2025-04-01 01:26:43.000
1,12908,3926758396198,2025-04-01 01:26:43.000,2025-04-01 01:28:24.000
1,12909,3926758396495,2025-04-01 01:28:24.000,2025-04-01 01:29:20.000
1,12910,3926758396664,2025-04-01 01:29:20.000,2025-04-01 01:32:20.000
1,12911,3926758397137,2025-04-01 01:32:20.000,2025-04-01 01:34:15.000
1,12912,3926758397484,2025-04-01 01:34:15.000,2025-04-01 01:38:16.000
1,12913,3926758398178,2025-04-01 01:38:16.000,2025-04-01 01:41:16.000
1,12914,3926758398787,2025-04-01 01:41:16.000,2025-04-01 01:44:16.000
1,12915,3926758399223,2025-04-01 01:44:16.000,2025-04-01 01:47:16.000
1,12916,3926758399720,2025-04-01 01:47:16.000,2025-04-01 03:00:58.000
1,12917,3926758411154,2025-04-01 03:00:58.000,2025-04-01 03:43:10.000
1,12918,3926758417629,2025-04-01 03:43:10.000,2025-04-01 07:07:48.000
1,12919,3926758447631,2025-04-01 07:07:48.000,2025-04-01 07:43:11.000
1,12920,3926758452909,2025-04-01 07:43:11.000,2025-04-01 11:43:10.000
1,12921,3926758487797,2025-04-01 11:43:10.000,2025-04-01 15:00:32.000
1,12922,3926758516398,2025-04-01 15:00:32.000,2025-04-01 15:43:12.000
1,12923,3926758522680,2025-04-01 15:43:12.000,2025-04-01 19:07:53.000
1,12924,3926758552428,2025-04-01 19:07:53.000,2025-04-01 19:24:07.000
1,12925,3926758555673,2025-04-01 19:24:07.000,2025-04-01 19:43:09.000
1,12926,3926758559574,2025-04-01 19:43:09.000,2025-04-01 22:00:31.000
1,12927,3926758584797,2025-04-01 22:00:31.000,2025-04-01 22:01:21.000
1,12928,3926758589368,2025-04-01 22:01:21.000,2025-04-01 23:43:10.000
1,12929,3926758608542,2025-04-01 23:43:10.000,2025-04-02 00:43:13.000
1,12930,3926758617823,2025-04-02 00:43:13.000,2025-04-02 00:44:43.000
1,12931,3926758618136,2025-04-02 00:44:43.000,2025-04-02 00:59:55.000
1,12932,3926758621395,2025-04-02 00:59:55.000,2025-04-02 01:01:00.000
1,12933,3926758622302,2025-04-02 01:01:00.000,2025-04-02 01:12:14.000
1,12934,3926758625072,2025-04-02 01:12:14.000,2025-04-02 01:23:47.000
1,12935,3926758627359,2025-04-02 01:23:47.000,2025-04-02 01:28:30.000
1,12936,3926758628222,2025-04-02 01:28:30.000,2025-04-02 01:39:26.000
1,12937,3926758629874,2025-04-02 01:39:26.000,2025-04-02 01:49:30.000
1,12938,3926758631373,2025-04-02 01:49:30.000,2025-04-02 02:00:04.000
1,12939,3926758633136,2025-04-02 02:00:04.000,2025-04-02 02:10:30.000
1,12940,3926758635217,2025-04-02 02:10:30.000,2025-04-02 02:21:30.000
1,12941,3926758636811,2025-04-02 02:21:30.000,2025-04-02 02:32:30.000
1,12942,3926758638521,2025-04-02 02:32:30.000,2025-04-02 02:42:30.000
1,12943,3926758640121,2025-04-02 02:42:30.000,2025-04-02 02:53:30.000
1,12944,3926758641709,2025-04-02 02:53:30.000,2025-04-02 03:02:30.000
1,12945,3926758643360,2025-04-02 03:02:30.000,2025-04-02 03:13:31.000
1,12946,3926758645508,2025-04-02 03:13:31.000,2025-04-02 03:24:30.000
1,12947,3926758647127,2025-04-02 03:24:30.000,2025-04-02 03:43:13.000
1,12948,3926758649957,2025-04-02 03:43:13.000,2025-04-02 04:32:19.000
1,12949,3926758657506,2025-04-02 04:32:19.000,2025-04-02 04:32:35.000
1,12950,3926758657664,2025-04-02 04:32:35.000,2025-04-02 04:32:59.000
1,12951,3926758658188,2025-04-02 04:32:59.000,2025-04-02 04:45:26.000
1,12952,3926758660817,2025-04-02 04:45:26.000,2025-04-02 05:00:01.000
1,12953,3926758663696,2025-04-02 05:00:01.000,2025-04-02 07:07:57.000
1,12954,3926758682974,2025-04-02 07:07:57.000,2025-04-02 07:43:10.000
1,12955,3926758688408,2025-04-02 07:43:10.000,2025-04-02 11:43:11.000
1,12956,3926758723574,2025-04-02 11:43:11.000,2025-04-02 15:33:23.000
1,12957,3926758757043,2025-04-02 15:33:23.000,2025-04-02 15:43:11.000
1,12958,3926758758437,2025-04-02 15:43:11.000,2025-04-02 19:08:01.000
1,12959,3926758788316,2025-04-02 19:08:01.000,2025-04-02 19:25:15.000
1,12960,3926758791768,2025-04-02 19:25:15.000,2025-04-02 19:43:09.000
1,12961,3926758795601,2025-04-02 19:43:09.000,2025-04-02 21:54:55.000
1,12962,3926758815771,2025-04-02 21:54:55.000,2025-04-02 21:57:29.000
1,12963,3926758816495,2025-04-02 21:57:29.000,2025-04-02 21:59:41.000
1,12964,3926758816879,2025-04-02 21:59:41.000,2025-04-02 22:00:41.000
1,12965,3926758824189,2025-04-02 22:00:41.000,2025-04-02 22:01:17.000
1,12966,3926758828779,2025-04-02 22:01:17.000,2025-04-02 22:02:41.000
1,12967,3926758830172,2025-04-02 22:02:41.000,2025-04-02 22:05:29.000
1,12968,3926758830666,2025-04-02 22:05:29.000,2025-04-02 22:08:57.000
1,12969,3926758831241,2025-04-02 22:08:57.000,2025-04-02 22:09:45.000
1,12970,3926758831434,2025-04-02 22:09:45.000,2025-04-02 22:10:28.000
1,12971,3926758832149,2025-04-02 22:10:28.000,2025-04-02 22:10:55.000
1,12972,3926758832268,2025-04-02 22:10:55.000,2025-04-02 22:13:44.000
1,12973,3926758832709,2025-04-02 22:13:44.000,2025-04-02 22:17:44.000
1,12974,3926758833318,2025-04-02 22:17:44.000,2025-04-02 22:19:43.000
1,12975,3926758833734,2025-04-02 22:19:43.000,2025-04-02 22:20:14.000
1,12976,3926758833886,2025-04-02 22:20:14.000,2025-04-02 22:23:16.000
1,12977,3926758834325,2025-04-02 22:23:16.000,2025-04-02 22:24:52.000
1,12978,3926758834594,2025-04-02 22:24:52.000,2025-04-02 22:28:52.000
1,12979,3926758835319,2025-04-02 22:28:52.000,2025-04-02 22:32:51.000
1,12980,3926758835920,2025-04-02 22:32:51.000,2025-04-02 22:36:14.000
1,12981,3926758836521,2025-04-02 22:36:14.000,2025-04-02 22:37:34.000
1,12982,3926758837063,2025-04-02 22:37:34.000,2025-04-02 22:39:33.000
1,12983,3926758837650,2025-04-02 22:39:33.000,2025-04-02 22:40:16.000
1,12984,3926758838216,2025-04-02 22:40:16.000,2025-04-02 23:43:13.000
1,12985,3926758848243,2025-04-02 23:43:13.000,2025-04-03 00:43:15.000
1,12986,3926758857486,2025-04-03 00:43:15.000,2025-04-03 00:44:49.000
1,12987,3926758857806,2025-04-03 00:44:49.000,2025-04-03 03:43:13.000
1,12988,3926758885304,2025-04-03 03:43:13.000,2025-04-03 07:43:10.000
1,12989,3926758920466,2025-04-03 07:43:10.000,2025-04-03 11:43:09.000
1,12990,3926758955631,2025-04-03 11:43:09.000,2025-04-03 15:43:12.000
1,12991,3926758990300,2025-04-03 15:43:12.000,2025-04-03 19:26:24.000
1,12992,3926759023631,2025-04-03 19:26:24.000,2025-04-03 19:39:36.000
1,12993,3926759026784,2025-04-03 19:39:36.000,2025-04-03 19:43:09.000
1,12994,3926759027310,2025-04-03 19:43:09.000,2025-04-03 22:00:28.000
1,12995,3926759052774,2025-04-03 22:00:28.000,2025-04-03 22:01:11.000
1,12996,3926759056054,2025-04-03 22:01:11.000,2025-04-03 22:05:33.000
1,12997,3926759061790,2025-04-03 22:05:33.000,2025-04-03 22:07:20.000
1,12998,3926759062146,2025-04-03 22:07:20.000,2025-04-03 22:09:51.000
1,12999,3926759062774,2025-04-03 22:09:51.000,2025-04-03 22:11:16.000
1,13000,3926759063103,2025-04-03 22:11:16.000,2025-04-03 22:13:08.000
1,13001,3926759064151,2025-04-03 22:13:08.000,2025-04-03 22:14:38.000
1,13002,3926759064507,2025-04-03 22:14:38.000,2025-04-03 22:15:15.000
1,13003,3926759064679,2025-04-03 22:15:15.000,2025-04-03 22:15:51.000
1,13004,3926759064917,2025-04-03 22:15:51.000,2025-04-03 22:16:17.000
1,13005,3926759065047,2025-04-03 22:16:17.000,2025-04-03 22:16:29.000
1,13006,3926759065132,2025-04-03 22:16:29.000,2025-04-03 22:17:08.000
1,13007,3926759065281,2025-04-03 22:17:08.000,2025-04-03 22:17:41.000
1,13008,3926759065421,2025-04-03 22:17:41.000,2025-04-03 22:18:01.000
1,13009,3926759065514,2025-04-03 22:18:01.000,2025-04-03 22:18:38.000
1,13010,3926759065662,2025-04-03 22:18:38.000,2025-04-03 22:18:50.000
1,13011,3926759066028,2025-04-03 22:18:50.000,2025-04-03 22:19:03.000
1,13012,3926759066465,2025-04-03 22:19:03.000,2025-04-03 22:19:25.000
1,13013,3926759066852,2025-04-03 22:19:25.000,2025-04-03 22:19:42.000
1,13014,3926759067247,2025-04-03 22:19:42.000,2025-04-03 22:19:54.000
1,13015,3926759067328,2025-04-03 22:19:54.000,2025-04-03 22:20:18.000
1,13016,3926759067445,2025-04-03 22:20:18.000,2025-04-03 23:43:10.000
1,13017,3926759079966,2025-04-03 23:43:10.000,2025-04-04 00:43:12.000
1,13018,3926759089240,2025-04-04 00:43:12.000,2025-04-04 00:44:13.000
1,13019,3926759089470,2025-04-04 00:44:13.000,2025-04-04 03:43:11.000
1,13020,3926759116857,2025-04-04 03:43:11.000,2025-04-04 04:33:15.000
1,13021,3926759124872,2025-04-04 04:33:15.000,2025-04-04 04:36:24.000
1,13022,3926759125399,2025-04-04 04:36:24.000,2025-04-04 04:41:24.000
1,13023,3926759126144,2025-04-04 04:41:24.000,2025-04-04 07:43:10.000
1,13024,3926759152955,2025-04-04 07:43:10.000,2025-04-04 11:43:13.000
1,13025,3926759187931,2025-04-04 11:43:13.000,2025-04-04 15:43:11.000
1,13026,3926759222689,2025-04-04 15:43:11.000,2025-04-04 19:27:35.000
1,13027,3926759256047,2025-04-04 19:27:35.000,2025-04-04 19:43:10.000
1,13028,3926759259607,2025-04-04 19:43:10.000,2025-04-04 22:00:25.000
1,13029,3926759285458,2025-04-04 22:00:25.000,2025-04-04 22:01:02.000
1,13030,3926759289178,2025-04-04 22:01:02.000,2025-04-04 22:30:50.000
1,13031,3926759298160,2025-04-04 22:30:50.000,2025-04-04 23:43:11.000
1,13032,3926759309167,2025-04-04 23:43:11.000,2025-04-05 00:43:14.000
1,13033,3926759318398,2025-04-05 00:43:14.000,2025-04-05 00:44:48.000
1,13034,3926759318716,2025-04-05 00:44:48.000,2025-04-05 03:43:11.000
1,13035,3926759346495,2025-04-05 03:43:11.000,2025-04-05 06:00:26.000
1,13036,3926759372006,2025-04-05 06:00:26.000,2025-04-05 07:43:11.000
1,13037,3926759390488,2025-04-05 07:43:11.000,2025-04-05 10:38:25.000
1,13038,3926759420864,2025-04-05 10:38:25.000,2025-04-05 11:43:09.000
1,13039,3926759430346,2025-04-05 11:43:09.000,2025-04-05 14:08:40.000
1,13040,3926759456039,2025-04-05 14:08:40.000,2025-04-05 15:43:07.000
1,13041,3926759470888,2025-04-05 15:43:07.000,2025-04-05 18:08:52.000
1,13042,3926759495337,2025-04-05 18:08:52.000,2025-04-05 19:28:46.000
1,13043,3926759510356,2025-04-05 19:28:46.000,2025-04-05 19:43:11.000
1,13044,3926759513636,2025-04-05 19:43:11.000,2025-04-05 22:09:03.000
1,13045,3926759538261,2025-04-05 22:09:03.000,2025-04-05 23:00:34.000
1,13046,3926759550653,2025-04-05 23:00:34.000,2025-04-05 23:43:11.000
1,13047,3926759556971,2025-04-05 23:43:11.000,2025-04-06 00:43:10.000
1,13048,3926759566192,2025-04-06 00:43:10.000,2025-04-06 00:44:09.000
1,13049,3926759566571,2025-04-06 00:44:09.000,2025-04-06 03:43:10.000
1,13050,3926759595163,2025-04-06 03:43:10.000,2025-04-06 06:00:27.000
1,13051,3926759621835,2025-04-06 06:00:27.000,2025-04-06 07:43:09.000
1,13052,3926759638745,2025-04-06 07:43:09.000,2025-04-06 10:09:36.000
1,13053,3926759663527,2025-04-06 10:09:36.000,2025-04-06 11:43:09.000
1,13054,3926759678278,2025-04-06 11:43:09.000,2025-04-06 14:09:49.000
1,13055,3926759704081,2025-04-06 14:09:49.000,2025-04-06 15:43:11.000
1,13056,3926759718311,2025-04-06 15:43:11.000,2025-04-06 18:09:56.000
1,13057,3926759743117,2025-04-06 18:09:56.000,2025-04-06 19:29:52.000
1,13058,3926759758408,2025-04-06 19:29:52.000,2025-04-06 19:43:10.000
1,13059,3926759761695,2025-04-06 19:43:10.000,2025-04-06 22:10:13.000
1,13060,3926759787082,2025-04-06 22:10:13.000,2025-04-06 23:43:10.000
1,13061,3926759805229,2025-04-06 23:43:10.000,2025-04-07 00:43:15.000
1,13062,3926759814495,2025-04-07 00:43:15.000,2025-04-07 00:44:14.000
1,13063,3926759814732,2025-04-07 00:44:14.000,2025-04-07 03:43:13.000
1,13064,3926759841817,2025-04-07 03:43:13.000,2025-04-07 07:43:11.000
1,13065,3926759877043,2025-04-07 07:43:11.000,2025-04-07 11:43:11.000
1,13066,3926759912156,2025-04-07 11:43:11.000,2025-04-07 15:43:10.000
1,13067,3926759946818,2025-04-07 15:43:10.000,2025-04-07 16:53:51.000
1,13068,3926759957354,2025-04-07 16:53:51.000,2025-04-07 16:54:41.000
1,13069,3926759957553,2025-04-07 16:54:41.000,2025-04-07 16:54:53.000
1,13070,3926759957670,2025-04-07 16:54:53.000,2025-04-07 16:55:12.000
1,13071,3926759957775,2025-04-07 16:55:12.000,2025-04-07 16:55:47.000
1,13072,3926759957898,2025-04-07 16:55:47.000,2025-04-07 16:55:50.000
1,13073,3926759958232,2025-04-07 16:55:50.000,2025-04-07 16:56:15.000
1,13074,3926759958803,2025-04-07 16:56:15.000,2025-04-07 16:56:26.000
1,13075,3926759959208,2025-04-07 16:56:26.000,2025-04-07 16:56:38.000
1,13076,3926759959527,2025-04-07 16:56:38.000,2025-04-07 16:56:41.000
1,13077,3926759959568,2025-04-07 16:56:41.000,2025-04-07 16:56:44.000
1,13078,3926759959616,2025-04-07 16:56:44.000,2025-04-07 16:56:45.000
1,13079,3926759959655,2025-04-07 16:56:45.000,2025-04-07 16:56:54.000
1,13080,3926759959713,2025-04-07 16:56:54.000,2025-04-07 16:56:57.000
1,13081,3926759959755,2025-04-07 16:56:57.000,2025-04-07 16:57:02.000
1,13082,3926759959808,2025-04-07 16:57:02.000,2025-04-07 16:57:05.000
1,13083,3926759959977,2025-04-07 16:57:05.000,2025-04-07 16:57:17.000
1,13084,3926759960107,2025-04-07 16:57:17.000,2025-04-07 16:57:20.000
1,13085,3926759960146,2025-04-07 16:57:20.000,2025-04-07 16:57:26.000
1,13086,3926759960203,2025-04-07 16:57:26.000,2025-04-07 16:57:31.000
1,13087,3926759960265,2025-04-07 16:57:31.000,2025-04-07 16:57:33.000
1,13088,3926759960460,2025-04-07 16:57:33.000,2025-04-07 16:57:50.000
1,13089,3926759960731,2025-04-07 16:57:50.000,2025-04-07 16:58:06.000
1,13090,3926759961177,2025-04-07 16:58:06.000,2025-04-07 16:58:14.000
1,13091,3926759961552,2025-04-07 16:58:14.000,2025-04-07 16:58:29.000
1,13092,3926759961997,2025-04-07 16:58:29.000,2025-04-07 17:00:32.000
1,13093,3926759962547,2025-04-07 17:00:32.000,2025-04-07 17:01:32.000
1,13094,3926759963319,2025-04-07 17:01:32.000,2025-04-07 17:03:32.000
1,13095,3926759963628,2025-04-07 17:03:32.000,2025-04-07 17:05:32.000
1,13096,3926759964017,2025-04-07 17:05:32.000,2025-04-07 17:07:32.000
1,13097,3926759964354,2025-04-07 17:07:32.000,2025-04-07 17:09:39.000
1,13098,3926759964728,2025-04-07 17:09:39.000,2025-04-07 17:12:39.000
1,13099,3926759965180,2025-04-07 17:12:39.000,2025-04-07 18:57:39.000
1,13100,3926759980568,2025-04-07 18:57:39.000,2025-04-07 19:01:00.000
1,13101,3926759982128,2025-04-07 19:01:00.000,2025-04-07 19:23:39.000
1,13102,3926759987086,2025-04-07 19:23:39.000,2025-04-07 19:43:11.000
1,13103,3926759989963,2025-04-07 19:43:11.000,2025-04-07 22:00:29.000
1,13104,3926760015420,2025-04-07 22:00:29.000,2025-04-07 22:01:08.000
1,13105,3926760019024,2025-04-07 22:01:08.000,2025-04-07 23:43:10.000
1,13106,3926760039061,2025-04-07 23:43:10.000,2025-04-08 00:43:15.000
1,13107,3926760048260,2025-04-08 00:43:15.000,2025-04-08 00:44:35.000
1,13108,3926760048541,2025-04-08 00:44:35.000,2025-04-08 03:43:12.000
1,13109,3926760075612,2025-04-08 03:43:12.000,2025-04-08 07:08:50.000
1,13110,3926760106162,2025-04-08 07:08:50.000,2025-04-08 07:43:09.000
1,13111,3926760110980,2025-04-08 07:43:09.000,2025-04-08 11:43:13.000
1,13112,3926760145858,2025-04-08 11:43:13.000,2025-04-08 15:43:09.000
1,13113,3926760180709,2025-04-08 15:43:09.000,2025-04-08 19:02:09.000
1,13114,3926760210417,2025-04-08 19:02:09.000,2025-04-08 19:08:54.000
1,13115,3926760212877,2025-04-08 19:08:54.000,2025-04-08 19:43:14.000
